ilanNo,brutM2,oda,fiyat,ilanBasligi,emlak,emlaktipi,ilce,url,ilcee,index,page,semt
1003426010,190,4+1,6.050.000,Fırsat ! Uphill Court Bahçe Katı Kiracısız 4+1 Satılık Daire,,Daire,Barbaros,https://www.sahibinden.com/ilan/emlak-konut-satilik-firsat-uphill-court-bahce-kati-kiracisiz-4-plus1-satilik-daire-1003426010/detay,istanbul-atasehir,10,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=450&pagingSize=50,
1003303434,75,2+1,3.000.000,ONUR EKİNCİ GAYRİMENKUL'DE ATAŞEHİR'DE SİTEDE SATILIK 2+1 DAİRE,,Daire,Ataşehir,https://www.sahibinden.com/ilan/emlak-konut-satilik-onur-ekinci-gayrimenkul-de-atasehir-de-sitede-satilik-2-plus1-daire-1003303434/detay,istanbul-atasehir,10,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=450&pagingSize=50,AtatürkMh.
1003269651,150,3+1,3.100.000,GÜLİN'DEN ATAŞEHİR KARDELEN 3 SİTESİNDE SATILIK GENİŞ 3+1 DAİRE,,Daire,Ataşehir,https://www.sahibinden.com/ilan/emlak-konut-satilik-gulin-den-atasehir-kardelen-3-sitesinde-satilik-genis-3-plus1-daire-1003269651/detay,istanbul-atasehir,10,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=450&pagingSize=50,AtatürkMh.
1003240925,170,4+1,8.500.000,Ataşehir Trendist kısa katlılarda enbüyük satılık 4+1 loft daire,,Daire,Ataşehir,https://www.sahibinden.com/ilan/emlak-konut-satilik-atasehir-trendist-kisa-katlilarda-enbuyuk-satilik-4-plus1-loft-daire-1003240925/detay,istanbul-atasehir,10,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=450&pagingSize=50,AtatürkMh.
1003224574,140,3+2,1.285.000,"KAYIŞDAĞINDA DUDULLU CAD.MERKEZE,ULAŞIMA VE ALIŞVERİŞE YAKIN 3+2",,Daire,Kayışdağı,https://www.sahibinden.com/ilan/emlak-konut-satilik-kayisdaginda-dudullu-cad.merkeze%2Culasima-ve-alisverise-yakin-3-plus2-1003224574/detay,istanbul-atasehir,10,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=450&pagingSize=50,KayışdağıMh.
1003227216,88,3+1,960.000,Esatpaşa merkezi konumda yüksek giriş 3+1,,Daire,Örnek,https://www.sahibinden.com/ilan/emlak-konut-satilik-esatpasa-merkezi-konumda-yuksek-giris-3-plus1-1003227216/detay,istanbul-atasehir,10,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=450&pagingSize=50,EsatpaşaMh.
1003211511,105,2+1,1.300.000,Yeni Bina Tapu Harcı Yok 2+1 DUBLEKS Daire,,Daire,Örnek,https://www.sahibinden.com/ilan/emlak-konut-satilik-yeni-bina-tapu-harci-yok-2-plus1-dubleks-daire-1003211511/detay,istanbul-atasehir,10,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=450&pagingSize=50,EsatpaşaMh.
1003215280,50,Stüdyo(1+0),1.200.000,ALFA'dan Ataşehir Brandiumda 1+0 BOŞ Stüdyo/واحد خالی استدیو,,Daire,Küçükbakkalköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-alfa-dan-atasehir-brandiumda-1-plus0-bos-studyo-1003215280/detay,istanbul-atasehir,10,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=450&pagingSize=50,KüçükbakkalköyMh.
1003210755,160,4+1,1.830.000,İskanlı Ataşehir Esatpaşa mah on cephe 4+1 Çatı dublex,,Daire,Örnek,https://www.sahibinden.com/ilan/emlak-konut-satilik-iskanli-atasehir-esatpasa-mah-on-cephe-4-plus1-cati-dublex-1003210755/detay,istanbul-atasehir,10,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=450&pagingSize=50,EsatpaşaMh.
1003180405,120,3+1,1.800.000,SAHİBİNDEN METRO YANI 3+1 ANA CADDE SATILIK DAİRE,,Daire,İçerenköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-sahibinden-metro-yani-3-plus1-ana-cadde-satilik-daire-1003180405/detay,istanbul-atasehir,10,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=450&pagingSize=50,İçerenköyMh.
1003195621,77,1+1,1.800.000,ALFA'dan Ataşehir Brandiumda1+1ٍِDeniz Manzaralı/مناسب شهروندی,,Daire,Küçükbakkalköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-alfa-dan-atasehir-brandiumda1-plus1-deniz-manzarali-1003195621/detay,istanbul-atasehir,10,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=450&pagingSize=50,KüçükbakkalköyMh.
1003199403,200,4+1,2.500.000,İÇERENKÖYDE 10 YILLIK BİNADA TELEKOM YANI 4+1 LÜKS DAİRE,,Daire,İçerenköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-icerenkoyde-10-yillik-binada-telekom-yani-4-plus1-luks-daire-1003199403/detay,istanbul-atasehir,10,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=450&pagingSize=50,İçerenköyMh.
1003179936,70,1+1,800.000,ESATPAŞA MAHALLESİNDE SATILIK 1+1 DAİRE,,Daire,Örnek,https://www.sahibinden.com/ilan/emlak-konut-satilik-esatpasa-mahallesinde-satilik-1-plus1-daire-1003179936/detay,istanbul-atasehir,10,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=450&pagingSize=50,EsatpaşaMh.
1003172750,85,2+1,1.250.000,GÜLER EMLAK ATAŞEHİR MARMARAMS PROJESİNDE HAVUZLU 2+1 SATILIK D,,Daire,Örnek,https://www.sahibinden.com/ilan/emlak-konut-satilik-guler-emlak-atasehir-marmarams-projesinde-havuzlu-2-plus1-satilik-d-1003172750/detay,istanbul-atasehir,10,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=450&pagingSize=50,EsatpaşaMh.
1003164124,55,1+1,1.420.000,Dumankaya İkon Yüksek Kat Eşyalı Satılık 1+1 55 M2 Daire,,Residence,Örnek,https://www.sahibinden.com/ilan/emlak-konut-satilik-dumankaya-ikon-yuksek-kat-esyali-satilik-1-plus1-55-m2-daire-1003164124/detay,istanbul-atasehir,10,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=450&pagingSize=50,ÖrnekMh.
1003161179,115,3+1,3.050.000,SOYAK MANOLYA EVLERİ HARİKA SATILIK 3+1 DAİRE,,Daire,Barbaros,https://www.sahibinden.com/ilan/emlak-konut-satilik-soyak-manolya-evleri-harika-satilik-3-plus1-daire-1003161179/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,
1003158919,135,2+1,2.900.000,ALİ RIZA GAYRİMENKUL ATAŞEHİR MERKEZİNDE BÜYÜK TİP 2+1,,Daire,Ataşehir,https://www.sahibinden.com/ilan/emlak-konut-satilik-ali-riza-gayrimenkul-atasehir-merkezinde-buyuk-tip-2-plus1-1003158919/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,AtatürkMh.
1003145812,129,2+1,3.700.000,Ağaoğlu Southside 2+1 fransız balkonlu eb.banyolu satılık daire,,Daire,Barbaros,https://www.sahibinden.com/ilan/emlak-konut-satilik-agaoglu-southside-2-plus1-fransiz-balkonlu-eb.banyolu-satilik-daire-1003145812/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,
1003134400,75,2+1,1.250.000,Remax Özlenen'den Marmarams Sitesinde Satılık 2+1 Daire,,Daire,Örnek,https://www.sahibinden.com/ilan/emlak-konut-satilik-remax-ozlenen-den-marmarams-sitesinde-satilik-2-plus1-daire-1003134400/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,EsatpaşaMh.
1003137781,125,3+1,2.100.000,Yeditepe Ünv. Karşı Sokağı 5000tl Kira Getirili Yüksek Kat 3+1,,Daire,Kayışdağı,https://www.sahibinden.com/ilan/emlak-konut-satilik-yeditepe-unv-karsi-sokagi-5000tl-kira-getirili-yuksek-kat-3-plus1-1003137781/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,KayışdağıMh.
1003129830,85,2+1,485.000,ONUR EKİNCİ GAYRİMENKUL'DEN 2+1 SATILIK YATIRIMLIK KUPON DAİRE,,Daire,Ataşehir,https://www.sahibinden.com/ilan/emlak-konut-satilik-onur-ekinci-gayrimenkul-den-2-plus1-satilik-yatirimlik-kupon-daire-1003129830/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,AşıkveyselMh.
1003128945,89,2+1,2.100.000,Derin Gayrimenkul'den Mimoza'da Üç Cepheli Ara Kat 2+1,,Daire,Ataşehir,https://www.sahibinden.com/ilan/emlak-konut-satilik-derin-gayrimenkul-den-mimoza-da-uc-cepheli-ara-kat-2-plus1-1003128945/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,AtatürkMh.
1003121495,125,3+1,2.100.000,YEDİTEPE KARŞISINDA YÜKSEK KATLI VE 5000tl KİRA GETİRİLİ 3+1,,Daire,Kayışdağı,https://www.sahibinden.com/ilan/emlak-konut-satilik-yeditepe-karsisinda-yuksek-katli-ve-5000tl-kira-getirili-3-plus1-1003121495/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,KayışdağıMh.
1003118791,71,1+1,2.650.000,**Ataşehir Metropol İstanbul'da Yatırımlık 1+1 Satılık Daire**,,Daire,Ataşehir,https://www.sahibinden.com/ilan/emlak-konut-satilik-atasehir-metropol-istanbul-da-yatirimlik-1-plus1-satilik-daire-1003118791/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,AtatürkMh.
1003102147,100,2+1,715.000,ATAŞEHİR BARBOROS MAH E.5 YÜRÜME MESAFEDE 2+1 100.mSATILIK DAİRE,,Daire,Barbaros,https://www.sahibinden.com/ilan/emlak-konut-satilik-atasehir-barboros-mah-e.5-yurume-mesafede-2-plus1-100.msatilik-daire-1003102147/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,
1003103202,85,2+1,625.000,İNÖNÜ MAH.MERKEZDE TADİLATLARI BOYASI YENİ YAPILMIŞ TEMİZ 2+1,,Daire,Kayışdağı,https://www.sahibinden.com/ilan/emlak-konut-satilik-inonu-mah.merkezde-tadilatlari-boyasi-yeni-yapilmis-temiz-2-plus1-1003103202/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,İnönüMh.
1002991516,81,Stüdyo(1+0),5.200.000,ATAŞEHİR METROPOL İSTANBUL EN BÜYÜK TİP STÜDYO DAİRE,,Daire,Ataşehir,https://www.sahibinden.com/ilan/emlak-konut-satilik-atasehir-metropol-istanbul-en-buyuk-tip-studyo-daire-1002991516/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,AtatürkMh.
1002940715,130,3+1,2.850.000,ATAŞEHİR HASTANELER BÖLGESİNDE HAVUZLU KAPALI OTOPARK 3+1,,Daire,Küçükbakkalköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-atasehir-hastaneler-bolgesinde-havuzlu-kapali-otopark-3-plus1-1002940715/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,KüçükbakkalköyMh.
1002912166,200,3+1,4.350.000,"3+1 ATAŞEHİR'DE ''PRESTİJLİ KONUM''DA,G­ENİŞ,FERAH ÖZEL YAPIM",,Daire,Ataşehir,https://www.sahibinden.com/ilan/emlak-konut-satilik-3-plus1-atasehir-de-prestijli-konum-da%2Cgenis%2Cferah-ozel-yapim-1002912166/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,AtatürkMh.
1002902282,75,2+1,1.850.000,RW KYBELE DEN ATAŞEHİR YAKUT SİTESİNDE 2+1 YEŞİLLİKLER İÇİNDE,,Daire,Ataşehir,https://www.sahibinden.com/ilan/emlak-konut-satilik-rw-kybele-den-atasehir-yakut-sitesinde-2-plus1-yesillikler-icinde-1002902282/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,AtatürkMh.
1002892615,120,2+1,3.500.000,ATAŞEHİR UPHİLL TOWERS'DA KONUT VE OFİSE UYGUN 2+1 SATILIK,,Daire,Barbaros,https://www.sahibinden.com/ilan/emlak-konut-satilik-atasehir-uphill-towers-da-konut-ve-ofise-uygun-2-plus1-satilik-1002892615/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,
1002899817,85,2+1,1.230.000,Ataşehir fetih mah satılık daire,,Daire,Örnek,https://www.sahibinden.com/ilan/emlak-konut-satilik-atasehir-fetih-mah-satilik-daire-1002899817/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,FetihMah.
1002884978,75,1+1,1.950.000,EMİRAY GM DEN AÇIK HAVUZLU SİTEDE FULL EŞYALI SATILIK 1+1,,Residence,Küçükbakkalköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-emiray-gm-den-acik-havuzlu-sitede-full-esyali-satilik-1-plus1-1002884978/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,KüçükbakkalköyMh.
1002867714,90,2+1,1.490.000,ONUR EKİNCİ GAYRİMENKUL'DEN 2+1 TERS DUBLEX DAİRE KÜÇÜKBAKKALKÖY,,Daire,Küçükbakkalköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-onur-ekinci-gayrimenkul-den-2-plus1-ters-dublex-daire-kucukbakkalkoy-1002867714/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,KüçükbakkalköyMh.
1002841856,75,2+1,930.000,İNÖNÜ MAH YEDİTEPE ÜNİVERSİTESİNE ÇOK YAKIN ARAKAT LÜKS 2+1,,Daire,Kayışdağı,https://www.sahibinden.com/ilan/emlak-konut-satilik-inonu-mah-yeditepe-universitesine-cok-yakin-arakat-luks-2-plus1-1002841856/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,İnönüMh.
1002822537,210,4+2,1.800.000,İçerenköy Mah. NET 180m2 YATIRIMLIK 4+2 (3+1/1+1) Satılık DUBLEX,,Daire,İçerenköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-icerenkoy-mah-net-180m2-yatirimlik-4-plus2-3-plus1-1-plus1-satilik-dublex-1002822537/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,İçerenköyMh.
1002808194,85,2+1,635.000,ESEN EMLAK ARACILIĞIYLA***BAHÇE KULLANIMLI-İS­KANLI-BAKIMLI 2+1,,Daire,Örnek,https://www.sahibinden.com/ilan/emlak-konut-satilik-esen-emlak-araciligiyla-bahce-kullanimli-iskanli-bakimli-2-plus1-1002808194/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,EsatpaşaMh.
1002800238,135,3+1,2.300.000,ATAŞEHİR-Atatürk mh/Girne cd. Yatırımlık net110m2 Satılık Daire,,Daire,Ataşehir,https://www.sahibinden.com/ilan/emlak-konut-satilik-atasehir-ataturk-mh-girne-cd-yatirimlik-net110m2-satilik-daire-1002800238/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,AtatürkMh.
1002782250,42,Stüdyo(1+0),1.340.000,NOVA ATAŞEHİR BRANDİUM RESİDENCE LUX EŞYALI TAŞINMAYA HAZIR 1+0,,Residence,Küçükbakkalköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-nova-atasehir-brandium-residence-lux-esyali-tasinmaya-hazir-1-plus0-1002782250/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,KüçükbakkalköyMh.
1002783323,110,3+1,1.425.000,İNÖNÜ MAH YEDİTEPE ÜNİYE ÇOK YAKIN İSKANLI KULLANIŞLI ARAKAT 3+1,,Daire,Kayışdağı,https://www.sahibinden.com/ilan/emlak-konut-satilik-inonu-mah-yeditepe-uniye-cok-yakin-iskanli-kullanisli-arakat-3-plus1-1002783323/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,İnönüMh.
1002780591,135,3+1,2.700.000,ATAŞEHİR GARDENYA RESİDENCE METROPOL AVM KARŞISI NET 110m2 3+1,,Daire,Ataşehir,https://www.sahibinden.com/ilan/emlak-konut-satilik-atasehir-gardenya-residence-metropol-avm-karsisi-net-110m2-3-plus1-1002780591/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,AtatürkMh.
1002779211,120,3+1,2.050.000,Yeni Metroya Yürüme Mesafesinde SATILIK 3+1 Ara Kat,,Daire,Küçükbakkalköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-yeni-metroya-yurume-mesafesinde-satilik-3-plus1-ara-kat-1002779211/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,KüçükbakkalköyMh.
1002779817,188,3+1,8.000.000,HÜRYAP'TAN ANDROMEDA GOLD RESIDENCE SATILIK 3+1,,Daire,Ataşehir,https://www.sahibinden.com/ilan/emlak-konut-satilik-huryap-tan-andromeda-gold-residence-satilik-3-plus1-1002779817/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,AtatürkMh.
1002777703,70,1+1,2.300.000,NOVA ATAŞEHİR ANDROMEDA RESİDENCE YÜKSEK KAT A TİP 1+1,,Daire,Barbaros,https://www.sahibinden.com/ilan/emlak-konut-satilik-nova-atasehir-andromeda-residence-yuksek-kat-a-tip-1-plus1-1002777703/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,
1002778616,120,2+1,1.250.000,YAPIMI SÜREN METROYA 1 DK BAĞIMSIZ 2 DAİRE KULLANIMLI DUBLEKS..,,Daire,İçerenköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-yapimi-suren-metroya-1-dk-bagimsiz-2-daire-kullanimli-dubleks-1002778616/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,İçerenköyMh.
1002750090,48,Stüdyo(1+0),1.550.000,DELUXIA SUITES ATAŞEHİR ARENA CEPHE BÜYÜK TİP SATILIK 1+0,,Daire,Barbaros,https://www.sahibinden.com/ilan/emlak-konut-satilik-deluxia-suites-atasehir-arena-cephe-buyuk-tip-satilik-1-plus0-1002750090/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,
1002672287,125,3+1,2.100.000,C21 ELİTE'ten Ataşehir'de Kaçırılmayacak Fırsat Daire,,Daire,Küçükbakkalköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-c21-elite-ten-atasehir-de-kacirilmayacak-firsat-daire-1002672287/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,KüçükbakkalköyMh.
977012014,115,3+1,2.600.000,komisyonsuz satilikkk daire,,Daire,İçerenköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-komisyonsuz-satilikkk-daire-977012014/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,İçerenköyMh.
1002650391,135,3+1,1.050.000,ATAŞEHİR FERHATPAŞA'DA 3+1 FERAH 135M² İSKANLI SATILIK DAİRE,,Daire,Ferhatpaşa,https://www.sahibinden.com/ilan/emlak-konut-satilik-atasehir-ferhatpasa-da-3-plus1-ferah-135m-iskanli-satilik-daire-1002650391/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,FerhatpaşaMh.
1002641703,110,2+1,890.000,** FERHATPAŞA DA KREDİYE UYGUN 2+1 KONUT,,Daire,Ferhatpaşa,https://www.sahibinden.com/ilan/emlak-konut-satilik-ferhatpasa-da-krediye-uygun-2-plus1-konut-1002641703/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,FerhatpaşaMh.
1002635567,196,4+1,8.200.000,_____Kentplus Ataşehir Çok Temiz ve Bakımlı 4+1 Daire Fırsatı,,Daire,Barbaros,https://www.sahibinden.com/ilan/emlak-konut-satilik-kentplus-atasehir-cok-temiz-ve-bakimli-4-plus1-daire-firsati-1002635567/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,
1002615560,45,1+1,530.000,INFLASTA YAKIN 1+1 ISKANLI BAHÇE KATI,,Daire,Kayışdağı,https://www.sahibinden.com/ilan/emlak-konut-satilik-inflasta-yakin-1-plus1-iskanli-bahce-kati-1002615560/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,KayışdağıMh.
1002585836,85,2+1,1.800.000,"ONUR EMLAK'TAN 2+1 SATILIK,HARİKA KONUMDA, EKSTRALARI OLAN DAİRE",,Daire,Örnek,https://www.sahibinden.com/ilan/emlak-konut-satilik-onur-emlak-tan-2-plus1-satilik%2Charika-konumda-ekstralari-olan-daire-1002585836/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,EsatpaşaMh.
1002589353,140,3+1,4.050.000,ATAŞEHİR TRENDIST'E YAKIN BAKIMLI SATILIK 3+1 DAİRE,,Daire,Ataşehir,https://www.sahibinden.com/ilan/emlak-konut-satilik-atasehir-trendist-e-yakin-bakimli-satilik-3-plus1-daire-1002589353/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,AtatürkMh.
1002580032,72,1+1,2.200.000,ATAŞEHİR ANDROMEDA RESİDENCE FULL EŞYALI Satılık Bahçe Katı,,Residence,Barbaros,https://www.sahibinden.com/ilan/emlak-konut-satilik-atasehir-andromeda-residence-full-esyali-satilik-bahce-kati-1002580032/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,
1002578462,145,3+1,1.850.000,ATAŞEHİR YENİŞEHIR MAH 3+1 BALKONLU 135m 1.850.000 TL,,Daire,Ataşehir,https://www.sahibinden.com/ilan/emlak-konut-satilik-atasehir-yenisehir-mah-3-plus1-balkonlu-135m-1.850.000-tl-1002578462/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,YenişehirMh.
1002547975,120,3+1,2.150.000,KAYIŞDAĞI MAH DARÜŞAFAKA CİVARI 3+1*120 M2 FERAH,,Daire,Kayışdağı,https://www.sahibinden.com/ilan/emlak-konut-satilik-kayisdagi-mah-darusafaka-civari-3-plus1-120-m2-ferah-1002547975/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,KayışdağıMh.
1002570199,150,4+1,825.000,FERHATPAŞA MAH. 4+1 ARAKAT TEMİZ KAT MÜLKİYETLİ SATILIK DAİRELER,,Daire,Ferhatpaşa,https://www.sahibinden.com/ilan/emlak-konut-satilik-ferhatpasa-mah-4-plus1-arakat-temiz-kat-mulkiyetli-satilik-daireler-1002570199/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,FerhatpaşaMh.
1002558244,50,Stüdyo(1+0),2.050.000,Alfa'dan Metropl İstanbul Satılık 1+0 Stüdyo/واحد فروشی استدیو,,Daire,Ataşehir,https://www.sahibinden.com/ilan/emlak-konut-satilik-alfa-dan-metropl-istanbul-satilik-1-plus0-studyo-1002558244/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,AtatürkMh.
1002545541,75,2+1,905.000,İÇERENKÖY'DE İSKANLI BALKONLU KÖŞE BAŞI 2+1 SATILIK DAİRE,,Daire,İçerenköy,https://www.sahibinden.com/ilan/emlak-konut-satilik-icerenkoy-de-iskanli-balkonlu-kose-basi-2-plus1-satilik-daire-1002545541/detay,istanbul-atasehir,11,https://www.sahibinden.com/son-1-ay/istanbul-atasehir?1=1&viewType=Classic&category=16623&pagingOffset=500&pagingSize=50,İçerenköyMh.
